,Level,Date and Time,Source,Event ID,Task Category,
369,Error,10-11-2022 11:08,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {9d5a9d54-65bc-4ff6-96e6-2b362c2b0bb5}"
370,Error,10-11-2022 11:02,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {9d5a9d54-65bc-4ff6-96e6-2b362c2b0bb5}"
371,Error,10-11-2022 09:05,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.3 with the system having network hardware address 1A-02-16-21-C7-6F. Network operations on this system may be disrupted as a result.
372,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
373,Error,09-11-2022 22:52,Service Control Manager,7001,None,"The Audiosrv service depends on the AudioEndpointBuilder service which failed to start because of the following error: 
The service did not start due to a logon failure."
374,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The AudioEndpointBuilder service failed to start due to the following error: 
The service did not start due to a logon failure."
375,Error,09-11-2022 22:52,Service Control Manager,7038,None,"The AudioEndpointBuilder service was unable to log on as NT AUTHORITY\SYSTEM with the currently configured password due to the following error: 
The request is not supported.

To ensure that the service is configured properly, use the Services snap-in in Microsoft Management Console (MMC)."
376,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The gpsvc service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
377,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The Themes service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
378,Error,09-11-2022 22:52,Service Control Manager,7001,None,"The igfxCUIService2.0.0.0 service depends on the SENS service which failed to start because of the following error: 
The service did not start due to a logon failure."
379,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The SENS service failed to start due to the following error: 
The service did not start due to a logon failure."
380,Error,09-11-2022 22:52,Service Control Manager,7038,None,"The SENS service was unable to log on as NT AUTHORITY\SYSTEM with the currently configured password due to the following error: 
The request is not supported.

To ensure that the service is configured properly, use the Services snap-in in Microsoft Management Console (MMC)."
381,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The EventLog service failed to start due to the following error: 
The service did not start due to a logon failure."
382,Error,09-11-2022 22:52,Service Control Manager,7038,None,"The EventLog service was unable to log on as NT AUTHORITY\LocalService with the currently configured password due to the following error: 
The request is not supported.

To ensure that the service is configured properly, use the Services snap-in in Microsoft Management Console (MMC)."
383,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
384,Error,09-11-2022 22:52,Service Control Manager,7023,None,"The NcbService service terminated with the following error: 
A device attached to the system is not functioning."
385,Error,09-11-2022 22:52,Microsoft-Windows-DistributedCOM,10005,None,"DCOM got error ""1068"" attempting to start the service netprofm with arguments ""Unavailable"" in order to run the server:
{A47979D2-C419-11D9-A5B4-001185AD2B89}"
386,Error,09-11-2022 22:52,Service Control Manager,7001,None,"The netprofm service depends on the nsi service which failed to start because of the following error: 
The service did not respond to the start or control request in a timely fashion."
387,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The nsi service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
388,Error,09-11-2022 22:52,Service Control Manager,7023,None,"The cplspcon service terminated with the following error: 
Unspecified error"
389,Error,09-11-2022 22:52,Service Control Manager,7001,None,"The UserManager service depends on the ProfSvc service which failed to start because of the following error: 
The service did not respond to the start or control request in a timely fashion."
390,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The ProfSvc service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
391,Error,09-11-2022 22:52,Service Control Manager,7000,None,"The FrameServerMonitor service failed to start due to the following error: 
A system shutdown is in progress."
392,Error,09-11-2022 22:50,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: ntdll.dll, version: 10.0.22621.608, time stamp: 0xf2e8a5ab
Exception code: 0xc0000005
Fault offset: 0x000000000003415a
Faulting process id: 0x0x4398
Faulting application start time: 0x0x1D8F36E5BB27474
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\ntdll.dll
Report Id: cdbf015c-9e13-4362-a3f4-02e754b7f414
Faulting package full name: 
Faulting package-relative application ID: "
393,Error,09-11-2022 22:50,Service Control Manager,7043,None,The Delivery Optimization service did not shut down properly after receiving a preshutdown control.
394,Error,09-11-2022 22:50,Service Control Manager,7023,None,"The Windows Modules Installer service terminated with the following error: 
The process cannot access the file because it is being used by another process."
395,Error,09-11-2022 17:14,VSS,8193,None,"Volume Shadow Copy Service error: Unexpected error calling routine QueryFullProcessImageNameW.  hr = 0x80070006, The handle is invalid.
. 

Operation:
   Executing Asynchronous Operation

Context:
   Current State: DoSnapshotSet"
396,Error,09-11-2022 17:10,VSS,8193,None,"Volume Shadow Copy Service error: Unexpected error calling routine QueryFullProcessImageNameW.  hr = 0x80070006, The handle is invalid.
. 

Operation:
   Executing Asynchronous Operation

Context:
   Current State: DoSnapshotSet"
397,Error,09-11-2022 08:09,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
398,Error,08-11-2022 18:03,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x15CC
Faulting application start time: 0x0x1D8F200B94A29A8
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: b49ff77d-2949-414c-a4b8-62ebecc8347d
Faulting package full name: 
Faulting package-relative application ID: "
399,Error,08-11-2022 17:37,Microsoft-Windows-WLAN-AutoConfig,10000,None,"WLAN Extensibility Module has failed to start.

Module Path: C:\WINDOWS\system32\IntelIHVRouter08.dll
Error Code: 21
"
400,Error,08-11-2022 17:36,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
401,Error,08-11-2022 17:36,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
402,Error,08-11-2022 15:21,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
403,Error,08-11-2022 15:21,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
404,Error,08-11-2022 15:06,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
405,Error,08-11-2022 15:06,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
406,Error,08-11-2022 11:04,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
407,Error,08-11-2022 11:04,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
408,Error,08-11-2022 10:57,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
409,Error,08-11-2022 10:57,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 15761F26-2A9C-4D01-8744-82CD562D891C--5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) to port 5D4D76C1-59BD-43E6-8DB3-7242B13C0E57 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
410,Error,08-11-2022 08:48,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
411,Error,08-11-2022 08:44,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
412,Error,07-11-2022 17:30,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
413,Error,07-11-2022 17:30,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
414,Error,07-11-2022 16:42,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
415,Error,07-11-2022 16:42,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
416,Error,07-11-2022 13:20,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NBDXK71NK08-5319275A.51895FA4EA97F.
417,Error,07-11-2022 09:59,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {27eedfdf-01f2-47dc-9d84-65185ba50a69}"
418,Error,07-11-2022 09:56,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {27eedfdf-01f2-47dc-9d84-65185ba50a69}"
419,Error,06-11-2022 22:26,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
420,Error,06-11-2022 22:25,Service Control Manager,7043,None,The Host Network Service service did not shut down properly after receiving a preshutdown control.
421,Error,06-11-2022 22:25,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
422,Error,06-11-2022 22:24,Microsoft-Windows-DistributedCOM,10010,None,The server {72075277-282A-420A-8C25-62BFCB94C71E} did not register with DCOM within the required timeout.
423,Error,06-11-2022 22:23,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
424,Error,06-11-2022 22:22,Service Control Manager,7043,None,The Host Network Service service did not shut down properly after receiving a preshutdown control.
425,Error,06-11-2022 22:22,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
426,Error,06-11-2022 22:21,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x1544
Faulting application start time: 0x0x1D8F0E5921C35C7
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 892456d8-1ba9-473a-8567-dab4612cbf54
Faulting package full name: 
Faulting package-relative application ID: "
427,Error,06-11-2022 19:37,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {ece2feab-871f-487b-9891-d410a1b3f3a0}"
428,Error,06-11-2022 19:34,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {ece2feab-871f-487b-9891-d410a1b3f3a0}"
429,Error,06-11-2022 18:12,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
430,Error,06-11-2022 11:16,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
431,Error,06-11-2022 10:56,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience.
432,Error,06-11-2022 10:28,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
433,Error,05-11-2022 16:28,Microsoft-Windows-DistributedCOM,10010,None,The server microsoft.windowscommunicationsapps_16005.14326.20970.0_x64__8wekyb3d8bbwe!microsoft.windowslive.calendar.AppXwkn9j84yh1kvnt49k5r8h6y1ecsv09hs.mca did not register with DCOM within the required timeout.
434,Error,05-11-2022 16:28,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.2 with the system having network hardware address 1A-02-16-21-C7-6F. Network operations on this system may be disrupted as a result.
435,Error,05-11-2022 13:50,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {ece2feab-871f-487b-9891-d410a1b3f3a0}"
436,Error,05-11-2022 13:46,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {ece2feab-871f-487b-9891-d410a1b3f3a0}"
437,Error,05-11-2022 12:39,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
438,Error,05-11-2022 12:39,EventLog,6008,None,The previous system shutdown at 4:34:21 PM on ?11/?4/?2022 was unexpected.
439,Error,05-11-2022 12:39,Microsoft-Windows-Kernel-Boot,29,None,Windows failed fast startup with error status 0xC00000D4.
440,Error,04-11-2022 11:47,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {b03fe199-e90b-48df-82bf-f0eab929816c}"
441,Error,04-11-2022 11:44,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {b03fe199-e90b-48df-82bf-f0eab929816c}"
442,Error,04-11-2022 10:38,Application Error,1000,Application Crashing Events,"Faulting application name: WavesSvc64.exe, version: 1.66.5.0, time stamp: 0x618a560b
Faulting module name: WavesSvc64.exe, version: 1.66.5.0, time stamp: 0x618a560b
Exception code: 0xc0000005
Fault offset: 0x00000000000841ee
Faulting process id: 0x0x199C
Faulting application start time: 0x0x1D8F00B64E415D3
Faulting application path: C:\Windows\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSvc64.exe
Faulting module path: C:\Windows\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSvc64.exe
Report Id: 040b7883-a648-4c36-9e98-3e4351c11c6a
Faulting package full name: 
Faulting package-relative application ID: "
443,Error,04-11-2022 10:37,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
444,Error,04-11-2022 10:37,EventLog,6008,None,The previous system shutdown at 9:20:32 PM on ?11/?3/?2022 was unexpected.
445,Error,03-11-2022 21:20,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
446,Error,02-11-2022 22:18,Service Control Manager,7043,None,The Host Network Service service did not shut down properly after receiving a preshutdown control.
447,Error,02-11-2022 22:18,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
448,Error,02-11-2022 22:15,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x60EC
Faulting application start time: 0x0x1D8EDF471917891
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 5fc8ccb9-e319-45f2-85ff-47f40822954d
Faulting package full name: 
Faulting package-relative application ID: "
449,Error,02-11-2022 15:45,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop.
450,Error,02-11-2022 08:57,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
451,Error,01-11-2022 22:05,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {76f348c9-b70e-4892-89fa-dcfd78a8957b}"
452,Error,01-11-2022 22:02,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {76f348c9-b70e-4892-89fa-dcfd78a8957b}"
453,Error,01-11-2022 18:48,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x157C
Faulting application start time: 0x0x1D8EAF1A58BFA52
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: e4e01f4f-3032-4479-910a-17ccc961f0a5
Faulting package full name: 
Faulting package-relative application ID: "
454,Error,01-11-2022 12:32,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.3 with the system having network hardware address D8-A3-15-58-BC-3B. Network operations on this system may be disrupted as a result.
455,Error,01-11-2022 10:22,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
456,Error,31-10-2022 21:25,Service Control Manager,7034,None,The Docker Desktop Service service terminated unexpectedly.  It has done this 1 time(s).
457,Error,31-10-2022 11:19,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {76f348c9-b70e-4892-89fa-dcfd78a8957b}"
458,Error,31-10-2022 11:17,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {76f348c9-b70e-4892-89fa-dcfd78a8957b}"
459,Error,31-10-2022 10:10,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
460,Error,30-10-2022 08:34,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {76f348c9-b70e-4892-89fa-dcfd78a8957b}"
461,Error,30-10-2022 08:27,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {76f348c9-b70e-4892-89fa-dcfd78a8957b}"
462,Error,30-10-2022 08:21,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
463,Error,29-10-2022 19:03,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.2 with the system having network hardware address 1A-02-16-21-C7-6F. Network operations on this system may be disrupted as a result.
464,Error,28-10-2022 22:50,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
465,Error,28-10-2022 22:49,Service Control Manager,7031,None,The Host Network Service service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 120000 milliseconds: Restart the service.
466,Error,28-10-2022 22:49,Microsoft-Windows-Kernel-Power,86,-83,"The system was shut down due to a critical thermal event.             
Shutdown Time = ?2022?-?10?-?28T17:19:47.243359400Z             
ACPI Thermal Zone = \_TZ.TZ01             
_CRT = 368K"
467,Error,28-10-2022 22:49,Application Error,1000,Application Crashing Events,"Faulting application name: svchost.exe_hns, version: 10.0.22621.1, time stamp: 0x6dc5c2a5
Faulting module name: hostnetsvc.dll, version: 10.0.22621.674, time stamp: 0xcb5dddd2
Exception code: 0xc0000005
Fault offset: 0x000000000005b71f
Faulting process id: 0x0xA48
Faulting application start time: 0x0x1D8EAF17620AAEC
Faulting application path: C:\WINDOWS\system32\svchost.exe
Faulting module path: c:\windows\system32\hostnetsvc.dll
Report Id: d1bb8839-b44f-4f76-9078-aab8f16b7bae
Faulting package full name: 
Faulting package-relative application ID: "
468,Error,28-10-2022 22:49,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
469,Error,28-10-2022 22:48,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
470,Error,28-10-2022 22:48,EventLog,6008,None,The previous system shutdown at 10:47:27 PM on ?10/?28/?2022 was unexpected.
471,Error,28-10-2022 22:47,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
472,Error,28-10-2022 13:58,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.2 with the system having network hardware address 1A-02-16-21-C7-6F. Network operations on this system may be disrupted as a result.
473,Error,28-10-2022 10:51,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NCBCSZSJRSB-SpotifyAB.SpotifyMusic.
474,Error,28-10-2022 10:41,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop.
475,Error,27-10-2022 14:59,Application Error,1000,Application Crashing Events,"Faulting application name: AUDIODG.EXE, version: 10.0.22621.608, time stamp: 0x7a4182d8
Faulting module name: KERNELBASE.dll, version: 10.0.22621.608, time stamp: 0x4769d08d
Exception code: 0xc0000005
Fault offset: 0x000000000008fb0c
Faulting process id: 0x0x70B0
Faulting application start time: 0x0x1D8E9E6941F6EDA
Faulting application path: C:\WINDOWS\system32\AUDIODG.EXE
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: 45fb7b9a-e5fb-4035-a8c4-e4f65ecf299e
Faulting package full name: 
Faulting package-relative application ID: "
476,Error,27-10-2022 07:45,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
477,Error,26-10-2022 22:31,Microsoft-Windows-DistributedCOM,10010,None,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.
